VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-01-02 00:46:31,2016-01-02 00:58:51,1,3.31,-73.921592712402344,40.766563415527344,1,N,-73.960205078125,40.761894226074219,1,12.5,0.5,0.5,2.76,0,0.3,16.56
2,2016-01-02 00:46:31,2016-01-02 00:49:58,1,1.43,-73.955543518066406,40.768470764160156,1,N,-73.9422607421875,40.786540985107422,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2016-01-02 00:46:33,2016-01-02 00:53:20,2,1.10,-74.004264831542969,40.751934051513672,1,N,-73.988349914550781,40.748920440673828,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-01-02 00:46:33,2016-01-02 00:50:46,1,1.03,-73.977165222167969,40.742923736572266,1,N,-73.986671447753906,40.7493896484375,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2016-01-02 00:46:33,2016-01-02 00:55:48,1,3.98,-73.983444213867188,40.686466217041016,1,N,-73.950508117675781,40.706947326660156,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2016-01-02 00:46:33,2016-01-02 01:00:41,1,2.06,-73.986297607421875,40.748561859130859,1,N,-73.981727600097656,40.730159759521484,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-01-02 00:46:33,2016-01-02 00:56:24,1,2.78,-73.98858642578125,40.721240997314453,1,N,-73.9915771484375,40.750129699707031,1,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-01-02 00:46:34,2016-01-02 00:58:07,3,4.40,-73.997718811035156,40.756381988525391,1,N,-73.954200744628906,40.805927276611328,1,14,0.5,0.5,1,0,0.3,16.3
1,2016-01-02 00:46:34,2016-01-02 00:56:35,1,2.70,-73.986724853515625,40.766563415527344,1,N,-73.996597290039063,40.735431671142578,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2016-01-02 00:46:34,2016-01-02 00:57:22,1,2.10,-73.980735778808594,40.688747406005859,1,N,-73.944648742675781,40.687038421630859,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-01-02 00:46:34,2016-01-02 00:52:45,1,.88,-73.977859497070312,40.754840850830078,1,N,-73.989082336425781,40.757980346679688,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-01-02 00:46:34,2016-01-02 00:53:42,1,1.41,-73.98883056640625,40.758209228515625,1,N,-73.968032836914062,40.756328582763672,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-01-02 00:46:34,2016-01-02 00:49:58,1,.65,0,0,1,N,0,0,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-01-02 00:46:34,2016-01-02 00:56:59,2,1.30,-74.000572204589844,40.72979736328125,1,N,-73.987174987792969,40.734207153320312,1,8.5,0.5,0.5,1.96,0,0.3,11.76
1,2016-01-02 00:46:35,2016-01-02 00:50:03,1,1.00,-73.977912902832031,40.745830535888672,1,N,-73.969810485839844,40.757556915283203,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-02 00:46:35,2016-01-02 00:53:17,1,.90,-73.995254516601563,40.719871520996094,1,N,-73.983314514160156,40.722095489501953,1,6.5,0.5,0.5,1.55,0,0.3,9.35
1,2016-01-02 00:46:35,2016-01-02 00:54:03,1,1.90,-73.95831298828125,40.781635284423828,1,N,-73.964706420898437,40.760158538818359,1,8,0.5,0.5,0.9,0,0.3,10.2
2,2016-01-02 00:46:35,2016-01-02 00:50:08,6,.50,-73.955894470214844,40.77215576171875,1,N,-73.954704284667969,40.777385711669922,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,2016-01-02 00:46:35,2016-01-02 00:54:33,1,4.35,-73.873161315917969,40.7740478515625,1,N,-73.860260009765625,40.738353729248047,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-01-02 00:46:35,2016-01-02 00:48:06,1,.48,-73.986358642578125,40.756591796875,1,N,-73.990982055664063,40.750808715820312,1,3.5,0.5,0.5,1.5,0,0.3,6.3
2,2016-01-02 00:46:35,2016-01-02 01:02:18,1,4.24,-73.983909606933594,40.737758636474609,1,N,-73.955917358398438,40.772079467773438,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-01-02 00:46:35,2016-01-02 00:54:24,3,1.88,-73.998588562011719,40.724414825439453,1,N,-74.013595581054688,40.702323913574219,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-01-02 00:46:35,2016-01-02 00:50:46,3,.75,-73.954765319824219,40.779098510742188,1,N,-73.948066711425781,40.772796630859375,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-01-02 00:46:35,2016-01-02 00:57:47,1,2.27,-73.987457275390625,40.728851318359375,1,N,-73.995681762695313,40.7491455078125,2,10,0.5,0.5,0,0,0.3,11.3
2,2016-01-02 00:46:36,2016-01-02 00:54:29,1,1.81,-73.993217468261719,40.741409301757813,1,N,-73.983680725097656,40.72576904296875,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-01-02 00:46:37,2016-01-02 00:50:42,2,1.12,-73.986091613769531,40.756233215332031,1,N,-73.982757568359375,40.769172668457031,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-01-02 00:46:37,2016-01-02 00:49:09,1,.95,-73.988227844238281,40.723171234130859,1,N,-73.980018615722656,40.734931945800781,1,5,0.5,0.5,4,0,0.3,10.3
2,2016-01-02 00:46:37,2016-01-02 01:16:50,2,14.34,-74.000282287597656,40.730190277099609,1,N,-73.802421569824219,40.705570220947266,1,42,0.5,0.5,8.66,0,0.3,51.96
2,2016-01-02 00:46:37,2016-01-02 00:58:29,1,2.45,-73.940574645996094,40.833442687988281,1,N,-73.946670532226562,40.800693511962891,2,11,0.5,0.5,0,0,0.3,12.3
1,2016-01-02 00:46:38,2016-01-02 00:53:27,3,1.60,-73.987838745117188,40.738121032714844,1,N,-73.975372314453125,40.757991790771484,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-01-02 00:46:40,2016-01-02 00:53:00,1,.60,-74.007904052734375,40.737567901611328,1,N,-74.003227233886719,40.733085632324219,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-01-02 00:46:40,2016-01-02 00:50:46,2,.80,-73.924774169921875,40.761730194091797,1,N,-73.924018859863281,40.769927978515625,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-01-02 00:46:40,2016-01-02 00:51:10,1,.62,-73.990165710449219,40.745929718017578,1,N,-73.980484008789063,40.742435455322266,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-02 00:46:41,2016-01-02 01:09:24,1,6.00,-74.000984191894531,40.730911254882812,1,N,-73.971343994140625,40.7977294921875,1,22,0.5,0.5,3,0,0.3,26.3
2,2016-01-02 00:46:41,2016-01-02 00:57:23,1,6.65,-73.994155883789063,40.761528015136719,1,N,-73.943038940429688,40.836372375488281,1,19.5,0.5,0.5,5,0,0.3,25.8
1,2016-01-02 00:46:42,2016-01-02 01:04:29,1,5.00,-73.9921875,40.748786926269531,1,N,-73.997116088867188,40.688858032226562,1,17,0.5,0.5,3,0,0.3,21.3
1,2016-01-02 00:46:42,2016-01-02 01:06:02,1,5.30,-73.986808776855469,40.739639282226562,1,N,-73.960289001464844,40.690509796142578,1,18.5,0.5,0.5,4.95,0,0.3,24.75
1,2016-01-02 00:46:42,2016-01-02 00:59:30,1,3.90,-73.987442016601563,40.748703002929687,1,N,-73.948471069335938,40.776382446289063,2,13.5,0.5,0.5,0,0,0.3,14.8
2,2016-01-02 00:46:42,2016-01-02 01:00:21,3,2.27,-74.008781433105469,40.740638732910156,1,N,-73.987693786621094,40.721389770507813,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-01-02 00:46:42,2016-01-02 00:51:04,1,.75,-73.923538208007812,40.761119842529297,1,N,-73.91326904296875,40.761829376220703,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-02 00:46:43,2016-01-02 00:52:26,1,1.30,-73.98712158203125,40.73321533203125,1,N,-73.989761352539063,40.747032165527344,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-01-02 00:46:43,2016-01-02 00:58:23,1,1.70,-73.978157043457031,40.725139617919922,1,N,-74.003707885742187,40.722431182861328,1,10,0.5,0.5,1,0,0.3,12.3
1,2016-01-02 00:46:43,2016-01-02 00:53:21,1,2.00,-73.955963134765625,40.779636383056641,1,N,-73.981941223144531,40.776168823242187,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2016-01-02 00:46:43,2016-01-02 00:57:30,5,1.93,-73.999839782714844,40.728408813476563,1,N,-74.0045166015625,40.707191467285156,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-01-02 00:46:43,2016-01-02 00:57:27,1,2.29,-73.995201110839844,40.749763488769531,1,N,-73.985061645507813,40.732189178466797,1,10,0.5,0.5,2.26,0,0.3,13.56
2,2016-01-02 00:46:44,2016-01-02 00:54:59,2,2.28,-73.980079650878906,40.761070251464844,1,N,-73.954376220703125,40.777458190917969,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-01-02 00:46:45,2016-01-02 00:53:07,1,.85,-73.952705383300781,40.714191436767578,1,N,-73.948570251464844,40.723461151123047,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-01-02 00:46:45,2016-01-02 00:53:07,2,.48,-73.991828918457031,40.726131439208984,1,N,-73.991828918457031,40.722309112548828,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2016-01-02 00:46:46,2016-01-02 00:49:06,1,.50,-73.988548278808594,40.723262786865234,1,N,-73.981414794921875,40.724811553955078,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-01-02 00:46:46,2016-01-02 00:51:30,1,1.00,-73.919189453125,40.759071350097656,1,N,-73.925682067871094,40.767402648925781,1,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-01-02 00:46:46,2016-01-02 00:49:21,1,.90,-73.966804504394531,40.772563934326172,1,N,-73.977737426757813,40.766231536865234,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-01-02 00:46:46,2016-01-02 01:06:10,1,7.80,-73.9964599609375,40.759902954101563,1,N,-73.938949584960937,40.851802825927734,2,24.5,0.5,0.5,0,0,0.3,25.8
2,2016-01-02 00:46:46,2016-01-02 00:53:28,1,2.14,-73.968826293945313,40.754566192626953,1,N,-73.978317260742188,40.730842590332031,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-01-02 00:46:46,2016-01-02 01:14:16,1,17.79,-73.955169677734375,40.768905639648438,1,N,-74.071968078613281,40.601722717285156,2,47.5,0.5,0.5,0,16.62,0.3,65.42
2,2016-01-02 00:46:47,2016-01-02 00:55:27,1,2.40,-73.998146057128906,40.729011535644531,1,N,-73.974128723144531,40.744064331054688,1,9.5,0.5,0.5,1,0,0.3,11.8
1,2016-01-02 00:46:48,2016-01-02 00:52:59,1,1.90,-73.98052978515625,40.730564117431641,1,N,-73.965316772460938,40.755149841308594,1,7.5,0.5,0.5,1.2,0,0.3,10
2,2016-01-02 00:46:48,2016-01-02 00:53:31,1,.81,-73.97344970703125,40.755020141601563,1,N,-73.976516723632813,40.762458801269531,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2016-01-02 00:46:49,2016-01-02 00:49:47,2,1.18,-73.981880187988281,40.757900238037109,1,N,-73.980545043945313,40.770790100097656,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-01-02 00:46:49,2016-01-02 01:03:34,1,5.02,-73.974754333496094,40.753673553466797,1,N,-73.900833129882813,40.739730834960937,2,17.5,0.5,0.5,0,0,0.3,18.8
1,2016-01-02 00:46:50,2016-01-02 01:13:51,1,5.80,-74.003738403320312,40.738460540771484,1,N,-73.929885864257812,40.700836181640625,2,22.5,0.5,0.5,0,0,0.3,23.8
2,2016-01-02 00:46:50,2016-01-02 00:54:23,1,6.03,-73.972503662109375,40.796150207519531,1,N,-73.929542541503906,40.864189147949219,1,17.5,0.5,0.5,2.82,0,0.3,21.62
1,2016-01-02 00:46:51,2016-01-02 01:01:18,1,5.10,-73.954757690429688,40.777511596679688,1,N,-73.907196044921875,40.741626739501953,1,17,0.5,0.5,3.65,0,0.3,21.95
1,2016-01-02 00:46:51,2016-01-02 00:58:21,2,3.10,-74.005775451660156,40.733070373535156,1,N,-73.972816467285156,40.755893707275391,2,12,0.5,0.5,0,0,0.3,13.3
2,2016-01-02 00:46:51,2016-01-02 00:52:06,1,1.05,-73.9871826171875,40.729301452636719,1,N,-74.001411437988281,40.727828979492188,1,6,0.5,0.5,0.7,0,0.3,8
2,2016-01-02 00:46:51,2016-01-02 00:55:34,3,2.51,-73.941886901855469,40.798301696777344,1,N,-73.951934814453125,40.769416809082031,1,10,0.5,0.5,0,0,0.3,11.3
2,2016-01-02 00:46:51,2016-01-02 00:58:50,6,3.65,0,0,1,N,0,0,1,13,0.5,0.5,2.86,0,0.3,17.16
2,2016-01-02 00:46:51,2016-01-02 00:48:51,4,.61,-73.954391479492188,40.778652191162109,1,N,-73.952911376953125,40.7724609375,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2016-01-02 00:46:51,2016-01-02 00:54:37,1,1.78,-73.981292724609375,40.764171600341797,1,N,-73.991188049316406,40.743099212646484,1,8,0.5,0.5,2.32,0,0.3,11.62
2,2016-01-02 00:46:52,2016-01-02 00:49:32,1,.35,-73.986412048339844,40.730510711669922,1,N,-73.989761352539063,40.725749969482422,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-01-02 00:46:52,2016-01-02 00:54:06,1,1.25,-74.000839233398437,40.728912353515625,1,N,-73.985359191894531,40.720493316650391,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-01-02 00:46:53,2016-01-02 01:02:36,3,5.00,-73.974342346191406,40.753528594970703,1,N,-73.900779724121094,40.739627838134766,2,17,0.5,0.5,0,0,0.3,18.3
1,2016-01-02 00:46:53,2016-01-02 00:50:26,1,1.00,-73.940032958984375,40.7939453125,1,N,-73.947669982910156,40.781246185302734,1,5.5,0.5,0.5,1,0,0.3,7.8
1,2016-01-02 00:46:53,2016-01-02 00:53:03,1,1.50,-73.972915649414063,40.743450164794922,1,N,-73.967269897460937,40.760299682617188,1,7,0.5,0.5,1.2,0,0.3,9.5
1,2016-01-02 00:46:53,2016-01-02 00:54:35,1,1.10,-73.97698974609375,40.742996215820313,1,N,-73.993247985839844,40.746822357177734,1,7,0.5,0.5,1,0,0.3,9.3
1,2016-01-02 00:46:55,2016-01-02 00:52:45,1,1.00,-73.986351013183594,40.758346557617188,1,N,-73.975120544433594,40.757663726806641,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-01-02 00:46:56,2016-01-02 01:10:14,2,6.70,0,0,1,N,0,0,1,22.5,0.5,0.5,4.75,0,0.3,28.55
2,2016-01-02 00:46:56,2016-01-02 00:54:01,1,2.96,-73.964698791503906,40.791481018066406,1,N,-73.967506408691406,40.760261535644531,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-01-02 00:46:57,2016-01-02 00:54:51,1,1.60,-73.995132446289062,40.755279541015625,1,N,-74.005630493164062,40.740993499755859,1,8,0.5,0.5,1.85,0,0.3,11.15
2,2016-01-02 00:46:57,2016-01-02 00:49:59,1,.52,-73.953659057617188,40.782142639160156,1,N,-73.958473205566406,40.778335571289063,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-01-02 00:46:57,2016-01-02 00:51:10,2,1.26,-73.987518310546875,40.732799530029297,1,N,-73.975570678710937,40.748039245605469,1,6,0.5,0.5,2.19,0,0.3,9.49
2,2016-01-02 00:46:57,2016-01-02 00:51:46,1,.47,-73.989463806152344,40.747421264648438,1,N,-73.98236083984375,40.746238708496094,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-01-02 00:46:58,2016-01-02 00:54:46,1,1.70,-73.983291625976562,40.762310028076172,1,N,-73.990135192871094,40.742992401123047,1,8,0.5,0.5,2.3,0,0.3,11.6
1,2016-01-02 00:46:58,2016-01-02 00:56:38,1,2.10,-74.002433776855469,40.730369567871094,1,N,-74.005470275878906,40.711284637451172,1,9,0.5,0.5,2.55,0,0.3,12.85
2,2016-01-02 00:46:58,2016-01-02 01:03:46,2,3.91,-73.988906860351563,40.73681640625,1,N,-73.988761901855469,40.774162292480469,1,15,0.5,0.5,2,0,0.3,18.3
1,2016-01-02 00:46:59,2016-01-02 00:48:44,1,.60,-73.972442626953125,40.749801635742187,1,N,-73.978507995605469,40.745147705078125,1,3.5,0.5,0.5,0.95,0,0.3,5.75
2,2016-01-02 00:46:59,2016-01-02 00:48:37,1,.53,-73.992469787597656,40.689846038818359,1,N,-73.994819641113281,40.695026397705078,1,3.5,0.5,0.5,0.5,0,0.3,5.3
2,2016-01-02 00:46:59,2016-01-02 01:03:00,1,4.89,-74.002792358398438,40.725879669189453,1,N,-73.954559326171875,40.686378479003906,2,17,0.5,0.5,0,0,0.3,18.3
2,2016-01-02 00:46:59,2016-01-02 01:03:35,2,4.66,-73.984046936035156,40.749313354492187,1,N,-73.964828491210937,40.712600708007812,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2016-01-02 00:47:01,2016-01-02 00:51:56,3,.90,-73.981124877929688,40.753692626953125,1,N,-73.995994567871094,40.759876251220703,1,5.5,0.5,0.5,1.2,0,0.3,8
1,2016-01-02 00:47:01,2016-01-02 00:51:25,1,1.50,0,0,1,N,0,0,1,6.5,0.5,0.5,1.56,0,0.3,9.36
1,2016-01-02 00:47:02,2016-01-02 00:48:55,1,.70,-73.966972351074219,40.752933502197266,1,N,-73.96026611328125,40.761768341064453,1,4,0.5,0.5,1.05,0,0.3,6.35
2,2016-01-02 00:47:02,2016-01-02 00:52:36,1,.72,-73.991798400878906,40.726058959960938,1,N,-73.981307983398437,40.724868774414063,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-01-02 00:47:03,2016-01-02 00:50:41,1,.00,-73.994499206542969,40.727535247802734,1,N,-73.994621276855469,40.728061676025391,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-01-02 00:47:03,2016-01-02 00:57:45,1,2.70,-73.968666076660156,40.754859924316406,1,N,-74.003448486328125,40.748607635498047,1,11,0.5,0.5,0,0,0.3,12.3
1,2016-01-02 00:47:03,2016-01-02 01:01:55,1,3.00,-73.947647094726563,40.809906005859375,1,N,-73.976783752441406,40.787994384765625,3,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-01-02 00:47:03,2016-01-02 00:54:26,2,1.60,-73.98101806640625,40.781730651855469,1,N,-73.967071533203125,40.803432464599609,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-01-02 00:47:03,2016-01-02 00:53:26,1,.91,-73.988655090332031,40.722496032714844,1,N,-73.992202758789063,40.730880737304688,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-01-02 00:47:04,2016-01-02 01:00:19,2,4.10,0,0,5,N,0,0,1,0,0,0,0.05,0,0.3,0.35
1,2016-01-02 00:47:04,2016-01-02 00:53:33,1,1.90,-73.996879577636719,40.762905120849609,1,N,-74.009994506835937,40.737773895263672,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-01-02 00:47:04,2016-01-02 00:50:58,5,.65,-73.986495971679688,40.750801086425781,1,N,-73.986076354980469,40.757614135742187,1,5,0.5,0.5,1.89,0,0.3,8.19
1,2016-01-02 00:47:05,2016-01-02 00:58:55,1,2.90,-73.985359191894531,40.759700775146484,1,N,-73.998931884765625,40.730682373046875,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-01-02 00:47:05,2016-01-02 00:54:58,1,2.10,-74.004135131835938,40.719738006591797,1,N,-73.989471435546875,40.745613098144531,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-01-02 00:47:05,2016-01-02 00:52:00,1,1.40,-73.978981018066406,40.74468994140625,1,N,-73.980728149414063,40.730541229248047,1,6,0.5,0.5,1.8,0,0.3,9.1
2,2016-01-02 00:47:06,2016-01-02 01:17:36,2,18.27,-73.785476684570313,40.6456298828125,2,N,-73.991287231445313,40.754940032958984,2,52,0,0.5,0,5.54,0.3,58.34
2,2016-01-02 00:47:06,2016-01-02 00:57:58,1,3.48,-73.986289978027344,40.740299224853516,1,N,-73.951042175292969,40.779201507568359,1,12,0.5,0.5,10,0,0.3,23.3
2,2016-01-02 00:47:06,2016-01-02 00:55:25,1,2.54,-73.970367431640625,40.788951873779297,1,N,-73.99395751953125,40.763870239257813,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-01-02 00:47:07,2016-01-02 00:59:37,1,3.77,-73.9808349609375,40.764396667480469,1,N,-73.939201354980469,40.790748596191406,1,13,0.5,0.5,2.86,0,0.3,17.16
1,2016-01-02 00:47:08,2016-01-02 00:56:39,1,2.50,-73.986228942871094,40.740043640136719,1,N,-74.008514404296875,40.746517181396484,3,11,0.5,0.5,0,0,0.3,12.3
1,2016-01-02 00:47:09,2016-01-02 00:51:08,1,1.00,-73.9774169921875,40.752227783203125,1,N,-73.991973876953125,40.749717712402344,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-01-02 00:47:10,2016-01-02 01:10:43,1,9.30,-73.988029479980469,40.718822479248047,1,N,-73.960197448730469,40.806415557861328,1,28.5,0.5,0.5,7.45,0,0.3,37.25
1,2016-01-02 00:47:10,2016-01-02 01:08:51,1,12.20,-73.990219116210938,40.731800079345703,1,N,-73.819778442382813,40.7127685546875,1,34,0.5,0.5,10.2,5.54,0.3,51.04
1,2016-01-02 00:47:10,2016-01-02 00:54:45,1,1.50,-73.990402221679688,40.751758575439453,1,N,-74.006416320800781,40.738414764404297,1,7.5,0.5,0.5,2.6,0,0.3,11.4
2,2016-01-02 00:47:10,2016-01-02 00:57:02,1,1.94,-74.004180908203125,40.747585296630859,1,N,-73.983200073242187,40.731544494628906,1,9,0.5,0.5,3.09,0,0.3,13.39
2,2016-01-02 00:47:10,2016-01-02 01:01:17,1,4.32,-73.992080688476562,40.718029022216797,1,N,-73.96307373046875,40.675788879394531,1,15,0.5,0.5,3.26,0,0.3,19.56
2,2016-01-02 00:47:10,2016-01-02 01:18:53,1,8.86,-73.952400207519531,40.710853576660156,1,N,-73.994216918945313,40.763282775878906,1,29.5,0.5,0.5,0,0,0.3,30.8
1,2016-01-02 00:47:11,2016-01-02 00:55:20,1,2.10,-74.002517700195313,40.730411529541016,1,N,-73.974800109863281,40.732677459716797,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,2016-01-02 00:47:11,2016-01-02 00:49:47,2,.71,-73.975448608398438,40.786991119384766,1,N,-73.966796875,40.78887939453125,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2016-01-02 00:47:11,2016-01-02 00:52:49,2,1.62,-74.005592346191406,40.740730285644531,1,N,-73.995979309082031,40.759899139404297,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2016-01-02 00:47:11,2016-01-02 01:01:52,1,3.21,-73.985382080078125,40.778640747070312,1,N,-73.983390808105469,40.744968414306641,1,13,0.5,0.5,2.86,0,0.3,17.16
1,2016-01-02 00:47:12,2016-01-02 00:53:56,2,2.30,-73.977096557617187,40.743141174316406,1,N,-73.956260681152344,40.767333984375,1,8.5,0.5,0.5,1.5,0,0.3,11.3
2,2016-01-02 00:47:12,2016-01-02 00:58:14,1,1.96,-73.977546691894531,40.742160797119141,1,N,-73.988487243652344,40.758968353271484,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-01-02 00:47:12,2016-01-02 00:54:19,6,1.53,-73.999595642089844,40.733528137207031,1,N,-73.994049072265625,40.751289367675781,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2016-01-02 00:47:13,2016-01-02 01:03:06,1,3.10,-74.006149291992188,40.740322113037109,1,N,-74.004104614257813,40.751873016357422,1,13,0.5,0.5,2.85,0,0.3,17.15
1,2016-01-02 00:47:13,2016-01-02 00:55:23,1,1.80,-74.005393981933594,40.740753173828125,1,N,-73.984565734863281,40.753219604492188,1,8.5,0.5,0.5,5.2,0,0.3,15
1,2016-01-02 00:47:13,2016-01-02 00:52:31,2,1.30,-73.990753173828125,40.733978271484375,1,N,-73.977859497070312,40.745563507080078,1,6.5,0.5,0.5,2.3,0,0.3,10.1
2,2016-01-02 00:47:13,2016-01-02 01:07:29,1,13.40,-73.790451049804688,40.644100189208984,1,N,-73.886810302734375,40.758480072021484,1,36.5,0.5,0.5,3,0,0.3,40.8
1,2016-01-02 00:47:14,2016-01-02 00:57:02,1,2.30,-73.970321655273437,40.788978576660156,1,N,-73.953697204589844,40.766971588134766,1,10,0.5,0.5,2.25,0,0.3,13.55
2,2016-01-02 00:47:14,2016-01-02 00:53:26,1,.67,-73.981956481933594,40.758338928222656,1,N,-73.970840454101563,40.756019592285156,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2016-01-02 00:47:14,2016-01-02 00:55:19,1,1.17,-74.004959106445312,40.728561401367188,1,N,-73.986557006835938,40.722160339355469,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-01-02 00:47:14,2016-01-02 00:52:44,6,.97,-73.993186950683594,40.752468109130859,1,N,-73.98321533203125,40.746257781982422,1,6,0.5,0.5,0,0,0.3,7.3
2,2016-01-02 00:47:14,2016-01-02 00:52:12,1,1.54,-73.993087768554688,40.752490997314453,1,N,-74.000167846679688,40.738670349121094,1,6.5,0.5,0.5,2.34,0,0.3,10.14
2,2016-01-02 00:47:14,2016-01-02 00:54:31,2,1.62,-73.973228454589844,40.782642364501953,1,N,-73.959922790527344,40.800533294677734,1,8,0.5,0.5,1.5,0,0.3,10.8
1,2016-01-02 00:47:15,2016-01-02 01:04:20,4,3.70,-73.987380981445313,40.728923797607422,1,N,-73.990013122558594,40.766994476318359,1,15,0.5,0.5,3.25,0,0.3,19.55
1,2016-01-02 00:47:15,2016-01-02 00:57:55,1,1.30,-73.985206604003906,40.748203277587891,1,N,-73.990631103515625,40.756015777587891,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-01-02 00:47:15,2016-01-02 00:55:59,2,1.50,-73.988059997558594,40.718772888183594,1,N,-74.005142211914062,40.719074249267578,1,8,0.5,0.5,1.7,0,0.3,11
2,2016-01-02 00:47:15,2016-01-02 00:54:47,1,1.49,-73.989112854003906,40.751113891601563,1,N,-73.994773864746094,40.765621185302734,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-01-02 00:47:16,2016-01-02 01:12:31,2,7.23,-73.984626770019531,40.768459320068359,1,N,-73.973251342773438,40.678108215332031,1,24.5,0.5,0.5,2.75,0,0.3,28.55
1,2016-01-02 00:47:17,2016-01-02 00:54:12,4,1.70,-73.985206604003906,40.748054504394531,1,N,-73.980575561523438,40.730110168457031,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-01-02 00:47:17,2016-01-02 00:51:15,1,1.10,-73.97705078125,40.743125915527344,1,N,-73.989410400390625,40.734222412109375,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-01-02 00:47:17,2016-01-02 01:00:38,1,4.80,-73.994186401367188,40.752933502197266,1,N,-73.944656372070313,40.779468536376953,1,16.5,0.5,0.5,1.75,0,0.3,19.55
1,2016-01-02 00:47:17,2016-01-02 00:54:45,1,2.60,-73.960029602050781,40.773517608642578,1,N,-73.988975524902344,40.7529296875,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-01-02 00:47:17,2016-01-02 00:56:13,1,2.27,-73.987648010253906,40.732498168945313,1,N,-73.994270324707031,40.755111694335938,1,9.5,0.5,0.5,1.5,0,0.3,12.3
1,2016-01-02 00:47:18,2016-01-02 00:52:21,1,1.00,-74.002334594726563,40.726482391357422,1,N,-73.999580383300781,40.717647552490234,2,5.5,0.5,0.5,0,0,0.3,6.8
